,open,close,high,low,volume,money
2020-01-02 09:35:00,5.27,5.3,5.3,5.26,43124813.0,227835544.0
2020-01-02 09:40:00,5.3,5.28,5.3,5.28,26941112.0,142594750.0
2020-01-02 09:45:00,5.29,5.34,5.36,5.28,46266474.0,246320754.0
2020-01-02 09:50:00,5.34,5.35,5.35,5.31,29530314.0,157541604.0
2020-01-02 09:55:00,5.34,5.38,5.39,5.34,35965598.0,192881745.0
2020-01-02 10:00:00,5.38,5.38,5.39,5.36,17697897.0,95151055.0
2020-01-02 10:05:00,5.38,5.38,5.39,5.36,14227709.0,76470160.0
2020-01-02 10:10:00,5.39,5.37,5.4,5.37,20752738.0,111775854.0
2020-01-02 10:15:00,5.37,5.38,5.39,5.37,8982323.0,48307774.0
2020-01-02 10:20:00,5.38,5.39,5.4,5.38,13368724.0,72053835.0
2020-01-02 10:25:00,5.38,5.38,5.39,5.37,9713732.0,52295128.0
2020-01-02 10:30:00,5.38,5.38,5.4,5.38,15806831.0,85170927.0
2020-01-02 10:35:00,5.38,5.38,5.4,5.38,6136671.0,33071232.0
2020-01-02 10:40:00,5.39,5.42,5.42,5.38,27162876.0,146811895.0
2020-01-02 10:45:00,5.42,5.43,5.47,5.42,33932542.0,184914694.0
2020-01-02 10:50:00,5.43,5.42,5.44,5.42,9135801.0,49627072.0
2020-01-02 10:55:00,5.43,5.43,5.45,5.42,9431920.0,51283527.0
2020-01-02 11:00:00,5.43,5.44,5.45,5.43,7317789.0,39824695.0
2020-01-02 11:05:00,5.43,5.44,5.45,5.42,11895498.0,64728111.0
2020-01-02 11:10:00,5.43,5.42,5.45,5.42,7653038.0,41636593.0
2020-01-02 11:15:00,5.42,5.43,5.44,5.42,4669948.0,25386134.0
2020-01-02 11:20:00,5.43,5.42,5.44,5.42,3834486.0,20823226.0
2020-01-02 11:25:00,5.42,5.41,5.43,5.41,5957829.0,32275958.0
2020-01-02 11:30:00,5.41,5.4,5.41,5.38,11666364.0,62855297.0
2020-01-02 13:05:00,5.39,5.42,5.42,5.38,7270640.0,39258547.0
2020-01-02 13:10:00,5.42,5.42,5.42,5.41,3318770.0,17974444.0
2020-01-02 13:15:00,5.41,5.41,5.42,5.41,6764461.0,36633844.0
2020-01-02 13:20:00,5.42,5.42,5.42,5.41,4324188.0,23417161.0
2020-01-02 13:25:00,5.42,5.42,5.43,5.42,8732160.0,47372526.0
2020-01-02 13:30:00,5.42,5.42,5.43,5.42,6119546.0,33218529.0
2020-01-02 13:35:00,5.42,5.42,5.42,5.41,5028824.0,27246973.0
2020-01-02 13:40:00,5.42,5.42,5.43,5.42,3291238.0,17847842.0
2020-01-02 13:45:00,5.42,5.42,5.43,5.42,2730975.0,14820490.0
2020-01-02 13:50:00,5.43,5.43,5.43,5.42,2853996.0,15493973.0
2020-01-02 13:55:00,5.42,5.43,5.44,5.42,5410030.0,29411942.0
2020-01-02 14:00:00,5.43,5.44,5.44,5.43,4673201.0,25421066.0
2020-01-02 14:05:00,5.44,5.46,5.48,5.44,34436333.0,188098085.0
2020-01-02 14:10:00,5.47,5.45,5.47,5.45,6490129.0,35448797.0
2020-01-02 14:15:00,5.45,5.45,5.46,5.44,4810746.0,26231350.0
2020-01-02 14:20:00,5.44,5.45,5.46,5.44,4460325.0,24325416.0
2020-01-02 14:25:00,5.46,5.46,5.46,5.45,4905479.0,26769440.0
2020-01-02 14:30:00,5.45,5.45,5.47,5.45,7862987.0,42963508.0
2020-01-02 14:35:00,5.46,5.46,5.47,5.45,6354317.0,34724259.0
2020-01-02 14:40:00,5.47,5.45,5.47,5.44,8317030.0,45392447.0
2020-01-02 14:45:00,5.45,5.45,5.46,5.43,10636233.0,57984948.0
2020-01-02 14:50:00,5.45,5.44,5.46,5.44,4647945.0,25343943.0
2020-01-02 14:55:00,5.45,5.44,5.45,5.43,8846510.0,48189780.0
2020-01-02 15:00:00,5.45,5.45,5.45,5.44,7305759.0,39812612.0
2020-01-03 09:35:00,5.5,5.52,5.53,5.5,44875733.0,247399221.0
2020-01-03 09:40:00,5.51,5.52,5.53,5.5,21074547.0,116158633.0
